Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
8.5	mataram	combined	Drop	0	0	0	0
8.5	kupang	combined	Drop	0	0	0	0
8.5	ternate	combined	Drop	0	0	0	0
8.5	ambon	combined	Drop	0	0	0	0
8.5	manokwari	combined	Drop	0	0	0	0
8.5	jayapura	combined	Drop	0	0	0	0
8.5	host	combined	Drop	0	0	0	0
9	banda-aceh	combined	Drop	0	0	0	0
9	medan	combined	Drop	0	0	0	0
9	padang	combined	Drop	0	0	0	0
9	jambi	combined	Drop	0	0	0	0
9	pekanbaru	combined	Drop	0	0	0	0
9	bengkulu	combined	Drop	0	0	0	0
9	palembang	combined	Drop	0	0	0	0
9	bandar-lampung	combined	Drop	0	0	0	0
9	serang	combined	Drop	0	0	0	0
9	jkt-ui	combined	Drop	0	0	0	0
9	jkt-dikti	combined	Drop	0	0	0	0
9	bandung	combined	Drop	0	0	0	0
9	semarang	combined	Drop	0	0	0	0
9	jogjakarta	combined	Drop	0	0	0	0
9	surabaya	combined	Drop	0	0	0	0
9	malang	combined	Drop	0	0	0	0
9	pontianak	combined	Drop	0	0	0	0
9	palangkaraya	combined	Drop	0	0	0	0
9	banjarmasin	combined	Drop	0	0	0	0
9	samarinda	combined	Drop	0	0	0	0
9	gorontalo	combined	Drop	0	0	0	0
9	manado	combined	Drop	0	0	0	0
9	palu	combined	Drop	0	0	0	0
9	makasar	combined	Drop	0	0	0	0
9	kendari	combined	Drop	442	461	221	230.712
9	denpasar	combined	Drop	0	0	0	0
9	mataram	combined	Drop	0	0	0	0
9	kupang	combined	Drop	0	0	0	0
9	ternate	combined	Drop	0	0	0	0
9	ambon	combined	Drop	0	0	0	0
9	manokwari	combined	Drop	0	0	0	0
9	jayapura	combined	Drop	0	0	0	0
9	host	combined	Drop	0	0	0	0
9.5	banda-aceh	combined	Drop	0	0	0	0
9.5	medan	combined	Drop	0	0	0	0
9.5	padang	combined	Drop	0	0	0	0
9.5	jambi	combined	Drop	0	0	0	0
9.5	pekanbaru	combined	Drop	0	0	0	0
9.5	bengkulu	combined	Drop	0	0	0	0
9.5	palembang	combined	Drop	0	0	0	0
9.5	bandar-lampung	combined	Drop	0	0	0	0
