Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
9.5	jkt-ui	combined	Drop	0	0	0	0
9.5	jkt-dikti	combined	Drop	0	0	0	0
9.5	bandung	combined	Drop	0	0	0	0
9.5	semarang	combined	Drop	0	0	0	0
9.5	jogjakarta	combined	Drop	0	0	0	0
9.5	surabaya	combined	Drop	0	0	0	0
9.5	malang	combined	Drop	0	0	0	0
9.5	pontianak	combined	Drop	0	0	0	0
9.5	palangkaraya	combined	Drop	0	0	0	0
9.5	banjarmasin	combined	Drop	0	0	0	0
9.5	samarinda	combined	Drop	0	0	0	0
9.5	gorontalo	combined	Drop	0	0	0	0
9.5	manado	combined	Drop	343	363	172	182.078
9.5	palu	combined	Drop	0	0	0	0
9.5	makasar	combined	Drop	0	0	0	0
9.5	kendari	combined	Drop	384	408	192	204.373
9.5	denpasar	combined	Drop	0	0	0	0
9.5	mataram	combined	Drop	0	0	0	0
9.5	kupang	combined	Drop	0	0	0	0
9.5	ternate	combined	Drop	0	0	0	0
9.5	ambon	combined	Drop	0	0	0	0
9.5	manokwari	combined	Drop	0	0	0	0
9.5	jayapura	combined	Drop	0	0	0	0
9.5	pulau	combined	Drop	0	0	0	0
