Time	Node	FaceId	FaceDescr	Type	Packets		Kilobytes	PacketRaw	KilobytesRaw
2	banjarmasin	258	netDeviceFace://	OutData	99.8016	103.213	50	51.709
2	banjarmasin	258	netDeviceFace://	InSatisfiedInterests	99.8016	0	50	0
2	banjarmasin	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
2	banjarmasin	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2	banjarmasin	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2	banjarmasin	259	ndnFace://18	InInterests	0.0512	0	0	0
2	banjarmasin	259	ndnFace://18	OutInterests	0	0	0	0
2	banjarmasin	259	ndnFace://18	InData	0	0	0	0
2	banjarmasin	259	ndnFace://18	OutData	0	0	0	0
2	banjarmasin	259	ndnFace://18	InSatisfiedInterests	0.0256	0	0	0
2	banjarmasin	259	ndnFace://18	InTimedOutInterests	0	0	0	0
2	banjarmasin	259	ndnFace://18	OutSatisfiedInterests	0	0	0	0
2	banjarmasin	259	ndnFace://18	OutTimedOutInterests	0	0	0	0
2	banjarmasin	-1	all	SatisfiedInterests	99.84	0	50	0
2	banjarmasin	-1	all	TimedOutInterests	0	0	0	0
2	samarinda	1	internal://	InInterests	0	0	0	0
2	samarinda	1	internal://	OutInterests	0	0	0	0
2	samarinda	1	internal://	InData	0	0	0	0
2	samarinda	1	internal://	OutData	0	0	0	0
2	samarinda	1	internal://	InSatisfiedInterests	0	0	0	0
2	samarinda	1	internal://	InTimedOutInterests	0	0	0	0
2	samarinda	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	samarinda	1	internal://	OutTimedOutInterests	0	0	0	0
2	samarinda	258	ndnFace://19	InInterests	0.0512	0	0	0
2	samarinda	258	ndnFace://19	OutInterests	0	0	0	0
2	samarinda	258	ndnFace://19	InData	0	0	0	0
2	samarinda	258	ndnFace://19	OutData	0	0	0	0
2	samarinda	258	ndnFace://19	InSatisfiedInterests	0.0256	0	0	0
2	samarinda	258	ndnFace://19	InTimedOutInterests	0	0	0	0
2	samarinda	258	ndnFace://19	OutSatisfiedInterests	0	0	0	0
2	samarinda	258	ndnFace://19	OutTimedOutInterests	0	0	0	0
2	samarinda	-1	all	SatisfiedInterests	0.0384	0	0	0
2	samarinda	-1	all	TimedOutInterests	0	0	0	0
2	gorontalo	1	internal://	InInterests	0	0	0	0
2	gorontalo	1	internal://	OutInterests	0	0	0	0
2	gorontalo	1	internal://	InData	0	0	0	0
2	gorontalo	1	internal://	OutData	0	0	0	0
2	gorontalo	1	internal://	InSatisfiedInterests	0	0	0	0
2	gorontalo	1	internal://	InTimedOutInterests	0	0	0	0
2	gorontalo	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	gorontalo	1	internal://	OutTimedOutInterests	0	0	0	0
2	gorontalo	258	ndnFace://20	InInterests	0.0512	0	0	0
2	gorontalo	258	ndnFace://20	OutInterests	0	0	0	0
2	gorontalo	258	ndnFace://20	InData	0	0	0	0
2	gorontalo	258	ndnFace://20	OutData	0	0	0	0
2	gorontalo	258	ndnFace://20	InSatisfiedInterests	0.0256	0	0	0
2	gorontalo	258	ndnFace://20	InTimedOutInterests	0	0	0	0
2	gorontalo	258	ndnFace://20	OutSatisfiedInterests	0	0	0	0
2	gorontalo	258	ndnFace://20	OutTimedOutInterests	0	0	0	0
2	gorontalo	-1	all	SatisfiedInterests	0.0384	0	0	0
2	gorontalo	-1	all	TimedOutInterests	0	0	0	0
2	manado	1	internal://	InInterests	0	0	0	0
2	manado	1	internal://	OutInterests	0	0	0	0
2	manado	1	internal://	InData	0	0	0	0
2	manado	1	internal://	OutData	0	0	0	0
2	manado	1	internal://	InSatisfiedInterests	0	0	0	0
2	manado	1	internal://	InTimedOutInterests	0	0	0	0
2	manado	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	manado	1	internal://	OutTimedOutInterests	0	0	0	0
2	manado	258	ndnFace://21	InInterests	0.0512	0	0	0
2	manado	258	ndnFace://21	OutInterests	0	0	0	0
2	manado	258	ndnFace://21	InData	0	0	0	0
2	manado	258	ndnFace://21	OutData	0	0	0	0
2	manado	258	ndnFace://21	InSatisfiedInterests	0.0256	0	0	0
2	manado	258	ndnFace://21	InTimedOutInterests	0	0	0	0
2	manado	258	ndnFace://21	OutSatisfiedInterests	0	0	0	0
2	manado	258	ndnFace://21	OutTimedOutInterests	0	0	0	0
2	manado	-1	all	SatisfiedInterests	0.0384	0	0	0
2	manado	-1	all	TimedOutInterests	0	0	0	0
2	palu	1	internal://	InInterests	0	0	0	0
2	palu	1	internal://	OutInterests	0	0	0	0
2	palu	1	internal://	InData	0	0	0	0
2	palu	1	internal://	OutData	0	0	0	0
2	palu	1	internal://	InSatisfiedInterests	0	0	0	0
2	palu	1	internal://	InTimedOutInterests	0	0	0	0
2	palu	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	palu	1	internal://	OutTimedOutInterests	0	0	0	0
2	palu	258	ndnFace://22	InInterests	0.0512	0	0	0
2	palu	258	ndnFace://22	OutInterests	0	0	0	0
2	palu	258	ndnFace://22	InData	0	0	0	0
2	palu	258	ndnFace://22	OutData	0	0	0	0
2	palu	258	ndnFace://22	InSatisfiedInterests	0.0256	0	0	0
2	palu	258	ndnFace://22	InTimedOutInterests	0	0	0	0
2	palu	258	ndnFace://22	OutSatisfiedInterests	0	0	0	0
2	palu	258	ndnFace://22	OutTimedOutInterests	0	0	0	0
2	palu	-1	all	SatisfiedInterests	0.0384	0	0	0
2	palu	-1	all	TimedOutInterests	0	0	0	0
2	makasar	1	internal://	InInterests	0	0	0	0
2	makasar	1	internal://	OutInterests	0	0	0	0
2	makasar	1	internal://	InData	0	0	0	0
2	makasar	1	internal://	OutData	0	0	0	0
2	makasar	1	internal://	InSatisfiedInterests	0	0	0	0
2	makasar	1	internal://	InTimedOutInterests	0	0	0	0
2	makasar	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	makasar	1	internal://	OutTimedOutInterests	0	0	0	0
2	makasar	259	ndnFace://23	InInterests	0.0512	0	0	0
2	makasar	259	ndnFace://23	OutInterests	0	0	0	0
2	makasar	259	ndnFace://23	InData	0	0	0	0
2	makasar	259	ndnFace://23	OutData	0	0	0	0
2	makasar	259	ndnFace://23	InSatisfiedInterests	0.0256	0	0	0
2	makasar	259	ndnFace://23	InTimedOutInterests	0	0	0	0
2	makasar	259	ndnFace://23	OutSatisfiedInterests	0	0	0	0
2	makasar	259	ndnFace://23	OutTimedOutInterests	0	0	0	0
2	makasar	-1	all	SatisfiedInterests	0.0384	0	0	0
2	makasar	-1	all	TimedOutInterests	0	0	0	0
2	kendari	1	internal://	InInterests	0	0	0	0
2	kendari	1	internal://	OutInterests	0	0	0	0
2	kendari	1	internal://	InData	0	0	0	0
2	kendari	1	internal://	OutData	0	0	0	0
2	kendari	1	internal://	InSatisfiedInterests	0	0	0	0
2	kendari	1	internal://	InTimedOutInterests	0	0	0	0
2	kendari	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	kendari	1	internal://	OutTimedOutInterests	0	0	0	0
2	kendari	258	ndnFace://24	InInterests	0.0512	0	0	0
2	kendari	258	ndnFace://24	OutInterests	0	0	0	0
2	kendari	258	ndnFace://24	InData	0	0	0	0
2	kendari	258	ndnFace://24	OutData	0	0	0	0
2	kendari	258	ndnFace://24	InSatisfiedInterests	0.0256	0	0	0
2	kendari	258	ndnFace://24	InTimedOutInterests	0	0	0	0
2	kendari	258	ndnFace://24	OutSatisfiedInterests	0	0	0	0
2	kendari	258	ndnFace://24	OutTimedOutInterests	0	0	0	0
2	kendari	-1	all	SatisfiedInterests	0.0384	0	0	0
2	kendari	-1	all	TimedOutInterests	0	0	0	0
2	denpasar	1	internal://	InInterests	0	0	0	0
2	denpasar	1	internal://	OutInterests	0	0	0	0
2	denpasar	1	internal://	InData	0	0	0	0
2	denpasar	1	internal://	OutData	0	0	0	0
2	denpasar	1	internal://	InSatisfiedInterests	0	0	0	0
2	denpasar	1	internal://	InTimedOutInterests	0	0	0	0
2	denpasar	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	denpasar	1	internal://	OutTimedOutInterests	0	0	0	0
2	denpasar	259	ndnFace://25	InInterests	0.0512	0	0	0
2	denpasar	259	ndnFace://25	OutInterests	0	0	0	0
2	denpasar	259	ndnFace://25	InData	0	0	0	0
2	denpasar	259	ndnFace://25	OutData	0	0	0	0
2	denpasar	259	ndnFace://25	InSatisfiedInterests	0.0256	0	0	0
2	denpasar	259	ndnFace://25	InTimedOutInterests	0	0	0	0
2	denpasar	259	ndnFace://25	OutSatisfiedInterests	0	0	0	0
2	denpasar	259	ndnFace://25	OutTimedOutInterests	0	0	0	0
2	denpasar	-1	all	SatisfiedInterests	0.0384	0	0	0
2	denpasar	-1	all	TimedOutInterests	0	0	0	0
2	mataram	1	internal://	InInterests	0	0	0	0
2	mataram	1	internal://	OutInterests	0	0	0	0
2	mataram	1	internal://	InData	0	0	0	0
2	mataram	1	internal://	OutData	0	0	0	0
2	mataram	1	internal://	InSatisfiedInterests	0	0	0	0
2	mataram	1	internal://	InTimedOutInterests	0	0	0	0
2	mataram	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	mataram	1	internal://	OutTimedOutInterests	0	0	0	0
2	mataram	258	ndnFace://26	InInterests	0.0512	0	0	0
2	mataram	258	ndnFace://26	OutInterests	0	0	0	0
2	mataram	258	ndnFace://26	InData	0	0	0	0
2	mataram	258	ndnFace://26	OutData	0	0	0	0
2	mataram	258	ndnFace://26	InSatisfiedInterests	0.0256	0	0	0
2	mataram	258	ndnFace://26	InTimedOutInterests	0	0	0	0
2	mataram	258	ndnFace://26	OutSatisfiedInterests	0	0	0	0
2	mataram	258	ndnFace://26	OutTimedOutInterests	0	0	0	0
2	mataram	-1	all	SatisfiedInterests	0.0384	0	0	0
2	mataram	-1	all	TimedOutInterests	0	0	0	0
2	kupang	1	internal://	InInterests	0	0	0	0
2	kupang	1	internal://	OutInterests	0	0	0	0
2	kupang	1	internal://	InData	0	0	0	0
2	kupang	1	internal://	OutData	0	0	0	0
2	kupang	1	internal://	InSatisfiedInterests	0	0	0	0
2	kupang	1	internal://	InTimedOutInterests	0	0	0	0
2	kupang	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	kupang	1	internal://	OutTimedOutInterests	0	0	0	0
2	kupang	258	ndnFace://27	InInterests	0.0512	0	0	0
2	kupang	258	ndnFace://27	OutInterests	0	0	0	0
2	kupang	258	ndnFace://27	InData	0	0	0	0
2	kupang	258	ndnFace://27	OutData	0	0	0	0
2	kupang	258	ndnFace://27	InSatisfiedInterests	0.0256	0	0	0
2	kupang	258	ndnFace://27	InTimedOutInterests	0	0	0	0
2	kupang	258	ndnFace://27	OutSatisfiedInterests	0	0	0	0
2	kupang	258	ndnFace://27	OutTimedOutInterests	0	0	0	0
2	kupang	-1	all	SatisfiedInterests	0.0384	0	0	0
2	kupang	-1	all	TimedOutInterests	0	0	0	0
2	ternate	1	internal://	InInterests	0	0	0	0
2	ternate	1	internal://	OutInterests	0	0	0	0
2	ternate	1	internal://	InData	0	0	0	0
2	ternate	1	internal://	OutData	0	0	0	0
2	ternate	1	internal://	InSatisfiedInterests	0	0	0	0
2	ternate	1	internal://	InTimedOutInterests	0	0	0	0
2	ternate	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	ternate	1	internal://	OutTimedOutInterests	0	0	0	0
2	ternate	257	ndnFace://28	InInterests	0.0512	0	0	0
2	ternate	257	ndnFace://28	OutInterests	0	0	0	0
2	ternate	257	ndnFace://28	InData	0	0	0	0
2	ternate	257	ndnFace://28	OutData	0	0	0	0
2	ternate	257	ndnFace://28	InSatisfiedInterests	0.0256	0	0	0
2	ternate	257	ndnFace://28	InTimedOutInterests	0	0	0	0
2	ternate	257	ndnFace://28	OutSatisfiedInterests	0	0	0	0
2	ternate	257	ndnFace://28	OutTimedOutInterests	0	0	0	0
2	ternate	-1	all	SatisfiedInterests	0.0384	0	0	0
2	ternate	-1	all	TimedOutInterests	0	0	0	0
2	ambon	1	internal://	InInterests	0	0	0	0
2	ambon	1	internal://	OutInterests	0	0	0	0
2	ambon	1	internal://	InData	0	0	0	0
2	ambon	1	internal://	OutData	0	0	0	0
2	ambon	1	internal://	InSatisfiedInterests	0	0	0	0
2	ambon	1	internal://	InTimedOutInterests	0	0	0	0
2	ambon	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	ambon	1	internal://	OutTimedOutInterests	0	0	0	0
2	ambon	257	ndnFace://29	InInterests	0.0512	0	0	0
2	ambon	257	ndnFace://29	OutInterests	0	0	0	0
2	ambon	257	ndnFace://29	InData	0	0	0	0
2	ambon	257	ndnFace://29	OutData	0	0	0	0
2	ambon	257	ndnFace://29	InSatisfiedInterests	0.0256	0	0	0
2	ambon	257	ndnFace://29	InTimedOutInterests	0	0	0	0
2	ambon	257	ndnFace://29	OutSatisfiedInterests	0	0	0	0
2	ambon	257	ndnFace://29	OutTimedOutInterests	0	0	0	0
2	ambon	-1	all	SatisfiedInterests	0.0384	0	0	0
2	ambon	-1	all	TimedOutInterests	0	0	0	0
2	manokwari	1	internal://	InInterests	0	0	0	0
2	manokwari	1	internal://	OutInterests	0	0	0	0
2	manokwari	1	internal://	InData	0	0	0	0
2	manokwari	1	internal://	OutData	0	0	0	0
2	manokwari	1	internal://	InSatisfiedInterests	0	0	0	0
2	manokwari	1	internal://	InTimedOutInterests	0	0	0	0
2	manokwari	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	manokwari	1	internal://	OutTimedOutInterests	0	0	0	0
2	manokwari	257	ndnFace://30	InInterests	0.0512	0	0	0
2	manokwari	257	ndnFace://30	OutInterests	0	0	0	0
2	manokwari	257	ndnFace://30	InData	0	0	0	0
2	manokwari	257	ndnFace://30	OutData	0	0	0	0
2	manokwari	257	ndnFace://30	InSatisfiedInterests	0.0256	0	0	0
2	manokwari	257	ndnFace://30	InTimedOutInterests	0	0	0	0
2	manokwari	257	ndnFace://30	OutSatisfiedInterests	0	0	0	0
2	manokwari	257	ndnFace://30	OutTimedOutInterests	0	0	0	0
2	manokwari	-1	all	SatisfiedInterests	0.0384	0	0	0
2	manokwari	-1	all	TimedOutInterests	0	0	0	0
2	jayapura	1	internal://	InInterests	0	0	0	0
2	jayapura	1	internal://	OutInterests	0	0	0	0
2	jayapura	1	internal://	InData	0	0	0	0
2	jayapura	1	internal://	OutData	0	0	0	0
2	jayapura	1	internal://	InSatisfiedInterests	0	0	0	0
2	jayapura	1	internal://	InTimedOutInterests	0	0	0	0
2	jayapura	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	jayapura	1	internal://	OutTimedOutInterests	0	0	0	0
2	jayapura	256	netDeviceFace://	InInterests	0	0	0	0
2	jayapura	256	netDeviceFace://	OutInterests	99.84	0	50	0
2	jayapura	256	netDeviceFace://	InData	99.8016	103.213	50	51.709
2	jayapura	256	netDeviceFace://	OutData	0	0	0	0
2	jayapura	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2	jayapura	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2	jayapura	256	netDeviceFace://	OutSatisfiedInterests	99.8016	0	50	0
2	jayapura	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2	jayapura	257	ndnFace://31	InInterests	0.0512	0	0	0
2	jayapura	257	ndnFace://31	OutInterests	0	0	0	0
2	jayapura	257	ndnFace://31	InData	0	0	0	0
2	jayapura	257	ndnFace://31	OutData	0	0	0	0
2	jayapura	257	ndnFace://31	InSatisfiedInterests	0.0256	0	0	0
2	jayapura	257	ndnFace://31	InTimedOutInterests	0	0	0	0
2	jayapura	257	ndnFace://31	OutSatisfiedInterests	0	0	0	0
2	jayapura	257	ndnFace://31	OutTimedOutInterests	0	0	0	0
2	jayapura	258	appFace://	InInterests	99.84	2.535	50	1.26953
2	jayapura	258	appFace://	OutInterests	0	0	0	0
2	jayapura	258	appFace://	InData	0	0	0	0
2	jayapura	258	appFace://	OutData	99.8016	103.213	50	51.709
2	jayapura	258	appFace://	InSatisfiedInterests	99.8016	0	50	0
2	jayapura	258	appFace://	InTimedOutInterests	0	0	0	0
2	jayapura	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	jayapura	258	appFace://	OutTimedOutInterests	0	0	0	0
2	jayapura	-1	all	SatisfiedInterests	99.84	0	50	0
2	jayapura	-1	all	TimedOutInterests	0	0	0	0
2	host	1	internal://	InInterests	0	0	0	0
2	host	1	internal://	OutInterests	0	0	0	0
2	host	1	internal://	InData	0	0	0	0
2	host	1	internal://	OutData	0	0	0	0
2	host	1	internal://	InSatisfiedInterests	0	0	0	0
2	host	1	internal://	InTimedOutInterests	0	0	0	0
2	host	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	host	1	internal://	OutTimedOutInterests	0	0	0	0
2	host	256	netDeviceFace://	InInterests	0	0	0	0
2	host	256	netDeviceFace://	OutInterests	99.84	2.535	50	1.26953
2	host	256	netDeviceFace://	InData	99.8144	103.226	50	51.709
2	host	256	netDeviceFace://	OutData	0	0	0	0
2	host	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2	host	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2	host	256	netDeviceFace://	OutSatisfiedInterests	99.8144	0	50	0
2	host	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2	host	260	netDeviceFace://	InInterests	99.84	2.535	50	1.26953
2	host	260	netDeviceFace://	OutInterests	0	0	0	0
2	host	260	netDeviceFace://	InData	0	0	0	0
2	host	260	netDeviceFace://	OutData	99.8144	103.226	50	51.709
2	host	260	netDeviceFace://	InSatisfiedInterests	99.8144	0	50	0
2	host	260	netDeviceFace://	InTimedOutInterests	0	0	0	0
2	host	260	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2	host	260	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2	host	261	ndnFace://32	InInterests	0.0512	0	0	0
2	host	261	ndnFace://32	OutInterests	0	0	0	0
2	host	261	ndnFace://32	InData	0	0	0	0
2	host	261	ndnFace://32	OutData	0	0	0	0
2	host	261	ndnFace://32	InSatisfiedInterests	0.0256	0	0	0
2	host	261	ndnFace://32	InTimedOutInterests	0	0	0	0
2	host	261	ndnFace://32	OutSatisfiedInterests	0	0	0	0
2	host	261	ndnFace://32	OutTimedOutInterests	0	0	0	0
2	host	-1	all	SatisfiedInterests	99.8528	0	50	0
2	host	-1	all	TimedOutInterests	0	0	0	0
2.5	banda-aceh	1	internal://	InInterests	0	0	0	0
2.5	banda-aceh	1	internal://	OutInterests	0	0	0	0
2.5	banda-aceh	1	internal://	InData	0	0	0	0
2.5	banda-aceh	1	internal://	OutData	0	0	0	0
2.5	banda-aceh	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	banda-aceh	1	internal://	InTimedOutInterests	0	0	0	0
2.5	banda-aceh	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	banda-aceh	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	banda-aceh	256	netDeviceFace://	InInterests	99.968	2.53825	50	1.26953
2.5	banda-aceh	256	netDeviceFace://	OutInterests	0	0	0	0
2.5	banda-aceh	256	netDeviceFace://	InData	0	0	0	0
2.5	banda-aceh	256	netDeviceFace://	OutData	99.968	103.385	50	51.709
2.5	banda-aceh	256	netDeviceFace://	InSatisfiedInterests	99.968	0	50	0
2.5	banda-aceh	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	banda-aceh	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2.5	banda-aceh	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	banda-aceh	257	netDeviceFace://	InInterests	99.9654	2.53818	50	1.26953
2.5	banda-aceh	257	netDeviceFace://	OutInterests	0	0	0	0
2.5	banda-aceh	257	netDeviceFace://	InData	0	0	0	0
2.5	banda-aceh	257	netDeviceFace://	OutData	99.9654	103.382	50	51.709
2.5	banda-aceh	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	banda-aceh	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	banda-aceh	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2.5	banda-aceh	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	banda-aceh	258	ndnFace://0	InInterests	0.01024	0	0	0
2.5	banda-aceh	258	ndnFace://0	OutInterests	0	0	0	0
2.5	banda-aceh	258	ndnFace://0	InData	0	0	0	0
2.5	banda-aceh	258	ndnFace://0	OutData	0	0	0	0
2.5	banda-aceh	258	ndnFace://0	InSatisfiedInterests	0.00512	0	0	0
2.5	banda-aceh	258	ndnFace://0	InTimedOutInterests	0	0	0	0
2.5	banda-aceh	258	ndnFace://0	OutSatisfiedInterests	0	0	0	0
2.5	banda-aceh	258	ndnFace://0	OutTimedOutInterests	0	0	0	0
2.5	banda-aceh	259	appFace://	InInterests	0	0	0	0
2.5	banda-aceh	259	appFace://	OutInterests	99.968	2.53825	50	1.26953
2.5	banda-aceh	259	appFace://	InData	99.968	103.385	50	51.709
2.5	banda-aceh	259	appFace://	OutData	0	0	0	0
2.5	banda-aceh	259	appFace://	InSatisfiedInterests	0	0	0	0
2.5	banda-aceh	259	appFace://	InTimedOutInterests	0	0	0	0
2.5	banda-aceh	259	appFace://	OutSatisfiedInterests	99.968	0	50	0
2.5	banda-aceh	259	appFace://	OutTimedOutInterests	0	0	0	0
2.5	banda-aceh	-1	all	SatisfiedInterests	199.941	0	100	0
2.5	banda-aceh	-1	all	TimedOutInterests	0	0	0	0
2.5	medan	1	internal://	InInterests	0	0	0	0
2.5	medan	1	internal://	OutInterests	0	0	0	0
2.5	medan	1	internal://	InData	0	0	0	0
2.5	medan	1	internal://	OutData	0	0	0	0
2.5	medan	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	medan	1	internal://	InTimedOutInterests	0	0	0	0
2.5	medan	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	medan	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	medan	256	netDeviceFace://	InInterests	0	0	0	0
2.5	medan	256	netDeviceFace://	OutInterests	99.968	2.53825	50	1.26953
2.5	medan	256	netDeviceFace://	InData	99.968	103.385	50	51.709
2.5	medan	256	netDeviceFace://	OutData	0	0	0	0
2.5	medan	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	medan	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	medan	256	netDeviceFace://	OutSatisfiedInterests	99.968	0	50	0
2.5	medan	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	medan	257	netDeviceFace://	InInterests	99.9654	2.53818	50	1.26953
2.5	medan	257	netDeviceFace://	OutInterests	0	0	0	0
2.5	medan	257	netDeviceFace://	InData	0	0	0	0
2.5	medan	257	netDeviceFace://	OutData	99.9654	103.382	50	51.709
2.5	medan	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	medan	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	medan	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2.5	medan	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	medan	258	netDeviceFace://	InInterests	99.968	2.53825	50	1.26953
2.5	medan	258	netDeviceFace://	OutInterests	0	0	0	0
2.5	medan	258	netDeviceFace://	InData	0	0	0	0
2.5	medan	258	netDeviceFace://	OutData	99.968	103.385	50	51.709
2.5	medan	258	netDeviceFace://	InSatisfiedInterests	99.968	0	50	0
2.5	medan	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	medan	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2.5	medan	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	medan	259	ndnFace://1	InInterests	0.01024	0	0	0
2.5	medan	259	ndnFace://1	OutInterests	0	0	0	0
2.5	medan	259	ndnFace://1	InData	0	0	0	0
2.5	medan	259	ndnFace://1	OutData	0	0	0	0
2.5	medan	259	ndnFace://1	InSatisfiedInterests	0.00512	0	0	0
2.5	medan	259	ndnFace://1	InTimedOutInterests	0	0	0	0
2.5	medan	259	ndnFace://1	OutSatisfiedInterests	0	0	0	0
2.5	medan	259	ndnFace://1	OutTimedOutInterests	0	0	0	0
2.5	medan	-1	all	SatisfiedInterests	199.941	0	100	0
2.5	medan	-1	all	TimedOutInterests	0	0	0	0
2.5	padang	1	internal://	InInterests	0	0	0	0
2.5	padang	1	internal://	OutInterests	0	0	0	0
2.5	padang	1	internal://	InData	0	0	0	0
2.5	padang	1	internal://	OutData	0	0	0	0
2.5	padang	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	padang	1	internal://	InTimedOutInterests	0	0	0	0
2.5	padang	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	padang	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	padang	256	netDeviceFace://	InInterests	0	0	0	0
2.5	padang	256	netDeviceFace://	OutInterests	99.968	0	50	0
2.5	padang	256	netDeviceFace://	InData	99.9654	103.382	50	51.709
2.5	padang	256	netDeviceFace://	OutData	0	0	0	0
2.5	padang	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	padang	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	padang	256	netDeviceFace://	OutSatisfiedInterests	99.9654	0	50	0
2.5	padang	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	padang	258	ndnFace://2	InInterests	0.01024	0	0	0
2.5	padang	258	ndnFace://2	OutInterests	0	0	0	0
2.5	padang	258	ndnFace://2	InData	0	0	0	0
2.5	padang	258	ndnFace://2	OutData	0	0	0	0
2.5	padang	258	ndnFace://2	InSatisfiedInterests	0.00512	0	0	0
2.5	padang	258	ndnFace://2	InTimedOutInterests	0	0	0	0
2.5	padang	258	ndnFace://2	OutSatisfiedInterests	0	0	0	0
2.5	padang	258	ndnFace://2	OutTimedOutInterests	0	0	0	0
2.5	padang	259	appFace://	InInterests	99.968	2.53825	50	1.26953
2.5	padang	259	appFace://	OutInterests	0	0	0	0
2.5	padang	259	appFace://	InData	0	0	0	0
2.5	padang	259	appFace://	OutData	99.9654	103.382	50	51.709
2.5	padang	259	appFace://	InSatisfiedInterests	99.9654	0	50	0
2.5	padang	259	appFace://	InTimedOutInterests	0	0	0	0
2.5	padang	259	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	padang	259	appFace://	OutTimedOutInterests	0	0	0	0
2.5	padang	-1	all	SatisfiedInterests	99.9731	0	50	0
2.5	padang	-1	all	TimedOutInterests	0	0	0	0
2.5	jambi	1	internal://	InInterests	0	0	0	0
2.5	jambi	1	internal://	OutInterests	0	0	0	0
2.5	jambi	1	internal://	InData	0	0	0	0
2.5	jambi	1	internal://	OutData	0	0	0	0
2.5	jambi	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	jambi	1	internal://	InTimedOutInterests	0	0	0	0
2.5	jambi	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	jambi	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	jambi	258	ndnFace://3	InInterests	0.01024	0	0	0
2.5	jambi	258	ndnFace://3	OutInterests	0	0	0	0
2.5	jambi	258	ndnFace://3	InData	0	0	0	0
2.5	jambi	258	ndnFace://3	OutData	0	0	0	0
2.5	jambi	258	ndnFace://3	InSatisfiedInterests	0.00512	0	0	0
2.5	jambi	258	ndnFace://3	InTimedOutInterests	0	0	0	0
2.5	jambi	258	ndnFace://3	OutSatisfiedInterests	0	0	0	0
2.5	jambi	258	ndnFace://3	OutTimedOutInterests	0	0	0	0
2.5	jambi	-1	all	SatisfiedInterests	0.00768	0	0	0
2.5	jambi	-1	all	TimedOutInterests	0	0	0	0
